user_id,post_id,interaction_score,hashtags
333,34,3.0,#python
775,239,3.0,#gaming #ml #music
289,605,0.0,#design #gaming #ml
244,458,1.0,#photography #fitness #cooking
896,732,2.0,#design
231,492,0.0,#guitar #food
905,538,2.0,#photography #guitar #cooking
786,237,0.0,#coding #gaming #ai
454,233,1.0,#startup #ai #ml
578,685,0.0,#guitar #python #career
558,17,0.0,#design #ai
141,798,2.0,#art #guitar #career
550,569,2.0,#music
874,501,0.0,#startup #fitness #design
863,641,3.0,#coding #python #gaming
795,189,2.0,#health #science
83,92,2.0,#art
357,489,2.0,#design
381,85,1.0,#music #design #coding
305,336,0.0,#ai #health #cooking
1078,212,0.0,#food
448,326,0.0,#health #education #python
487,277,2.0,#health #cooking #coding
662,378,3.0,#design
560,534,1.0,#fitness
874,678,0.0,#art
820,267,0.0,#guitar
5,43,0.0,#music
527,530,2.0,#fitness #coding
649,320,1.0,#career #coding #design
553,357,0.0,#career #cooking
1026,356,1.0,#gaming #ml #science
683,494,2.0,#gaming
113,206,0.0,#coding #ai
1170,483,0.0,#career
690,55,1.0,#guitar #food #art
817,697,1.0,#photography #coding #art
1036,514,2.0,#science
455,377,0.0,#music #health #photography
726,401,0.0,#music #design
1084,285,1.0,#coding #food #guitar
969,199,3.0,#art
1100,508,1.0,#science #health #python
544,155,1.0,#design #science
452,294,0.0,#cooking #guitar #music
563,142,0.0,#ml
618,113,1.0,#cooking #gaming
1012,228,2.0,#guitar #career
188,483,1.0,#science
1164,503,1.0,#python #guitar
386,737,2.0,#ai #coding #fitness
818,282,2.0,#fitness
577,548,0.0,#cooking #food
222,545,1.0,#art #career #food
122,746,0.0,#fitness #cooking #art
689,431,3.0,#design #coding
936,120,2.0,#guitar #ml #design
59,351,2.0,#startup
1146,545,0.0,#health
693,596,1.0,#art #education
976,692,2.0,#music #guitar
970,121,0.0,#travel #design #food
288,267,1.0,#coding
346,739,0.0,#photography #coding
455,286,0.0,#design #cooking #guitar
462,517,1.0,#career
217,220,1.0,#python
658,260,3.0,#guitar #python
80,217,1.0,#coding
1095,113,1.0,#ai
423,580,2.0,#python
542,21,0.0,#cooking #photography
717,166,1.0,#health #guitar #music
80,235,0.0,#gaming #music
241,444,0.0,#science
37,787,3.0,#career
976,519,0.0,#health
391,341,1.0,#health
221,10,3.0,#career
296,662,3.0,#food #education #design
121,183,0.0,#art #health #startup
407,17,2.0,#photography #startup
615,186,2.0,#coding #fitness
78,379,2.0,#health #education #cooking
1090,465,1.0,#art
1118,150,2.0,#ml #coding #guitar
1175,343,0.0,#art #career #ai
31,513,2.0,#music #guitar
294,766,0.0,#food
631,432,0.0,#music
544,191,0.0,#education #coding #career
620,15,0.0,#startup #photography #fitness
745,386,0.0,#photography
162,541,0.0,#python #startup
171,40,0.0,#education #music #fitness
1199,100,2.0,#education
361,70,3.0,#education
1002,618,3.0,#science #guitar #education
7,227,3.0,#coding
719,169,0.0,#education #health #startup
751,622,0.0,#food
908,474,0.0,#art #cooking #startup
471,373,0.0,#ml
574,224,0.0,#health #design #food
223,373,2.0,#art #startup #ml
584,331,0.0,#guitar #music #science
987,468,1.0,#cooking #gaming #coding
560,492,0.0,#guitar #food
701,642,1.0,#ai
615,280,2.0,#ai #coding
277,689,3.0,#guitar
162,404,1.0,#startup
463,463,0.0,#travel #food #ai
388,735,3.0,#ml #python #cooking
215,23,1.0,#travel #education #photography
283,399,0.0,#career
46,767,1.0,#career #python
653,360,2.0,#gaming
201,503,2.0,#photography #python #career
177,458,1.0,#health
1188,271,2.0,#gaming #travel #guitar
1196,339,0.0,#health
1148,308,3.0,#health #food
1179,387,1.0,#career
487,375,0.0,#career
798,633,1.0,#photography
873,563,0.0,#fitness #coding
348,46,2.0,#food
581,58,1.0,#education #photography
1192,253,1.0,#career
423,333,0.0,#python #music
18,644,0.0,#photography #science #ai
304,799,3.0,#cooking
878,558,0.0,#design #startup #health
809,765,0.0,#fitness
761,28,0.0,#food #cooking #science
221,316,0.0,#music #art #fitness
748,622,2.0,#gaming #photography #cooking
647,152,3.0,#travel
218,43,1.0,#startup
987,87,0.0,#coding #education
977,445,2.0,#cooking #coding
942,442,2.0,#design #coding #science
724,391,1.0,#art #science #ml
124,274,0.0,#gaming #cooking #design
418,481,1.0,#ml #photography
1152,684,0.0,#science
997,472,1.0,#coding #art
514,799,1.0,#science #startup
463,451,0.0,#guitar #coding
875,120,3.0,#ml #cooking
813,653,1.0,#coding #python #music
227,271,3.0,#music
585,623,2.0,#fitness #ml
444,756,2.0,#art #design #gaming
809,575,0.0,#science #music #career
396,177,2.0,#health #education #guitar
168,239,1.0,#food
614,251,3.0,#photography #education
708,401,0.0,#fitness
786,210,2.0,#ml #gaming
632,616,0.0,#photography #python #startup
208,333,0.0,#ml #art
1165,203,2.0,#startup
1005,426,1.0,#cooking #python
57,326,0.0,#education #science #fitness
722,449,0.0,#food #startup
416,541,0.0,#python
237,225,0.0,#photography #education #coding
288,701,2.0,#gaming #health
616,154,2.0,#ai #startup
148,475,3.0,#music
575,556,1.0,#education #art #startup
526,4,1.0,#science #music
93,373,0.0,#cooking
630,799,0.0,#photography
686,375,1.0,#health #python
768,182,1.0,#travel #guitar
169,770,0.0,#gaming #education
691,629,1.0,#photography #ml #guitar
930,430,1.0,#ml #travel
358,408,3.0,#guitar
975,159,3.0,#photography
1103,80,2.0,#fitness #health
490,313,0.0,#art
507,43,0.0,#education
348,616,2.0,#fitness #photography #ai
963,326,0.0,#ai #design
409,676,0.0,#career
792,219,0.0,#design #fitness
742,552,2.0,#health #art #career
67,700,1.0,#ml #ai #travel
484,512,0.0,#python #design #ai
351,701,1.0,#startup
367,561,3.0,#fitness #travel #coding
787,230,1.0,#education #career #python
1096,507,1.0,#design
1070,163,0.0,#education #ml
252,768,0.0,#fitness #art #health
173,94,0.0,#art #gaming #coding
423,41,3.0,#education #science
134,743,3.0,#art #photography
822,335,0.0,#science
140,408,0.0,#gaming #fitness #coding
2,256,2.0,#ml #guitar
358,290,1.0,#travel
824,760,2.0,#fitness #ai #photography
139,794,2.0,#cooking #guitar #education
891,355,3.0,#ml #science
569,136,0.0,#career #photography #guitar
1079,235,3.0,#coding
417,599,0.0,#career #photography
26,337,2.0,#gaming #guitar #health
192,249,0.0,#health
770,206,0.0,#python #gaming
444,199,0.0,#startup #fitness
729,431,0.0,#gaming #cooking
1146,721,1.0,#guitar #startup
514,34,3.0,#health #ml #python
902,538,3.0,#education
510,748,1.0,#coding #education #food
995,358,2.0,#career
645,453,2.0,#design #science
549,304,0.0,#health #career
1092,639,2.0,#gaming #ml #cooking
997,304,1.0,#health #coding #photography
547,293,2.0,#startup
190,602,0.0,#gaming #education
8,245,0.0,#art
1087,151,0.0,#music #education
608,293,2.0,#startup
756,712,2.0,#coding
681,228,0.0,#coding
1171,621,3.0,#guitar #photography #ai
703,333,0.0,#ai
395,484,1.0,#travel #coding
847,410,3.0,#python #ml #music
314,795,0.0,#art #health
1041,231,1.0,#ai #guitar #cooking
1181,325,0.0,#health
731,318,2.0,#cooking #gaming #ml
800,246,2.0,#guitar #photography
1180,531,2.0,#career
264,687,3.0,#science
57,378,1.0,#startup #gaming #photography
150,283,2.0,#python #ml
482,371,0.0,#science #guitar
363,577,0.0,#art #science #python
718,533,2.0,#photography #gaming
704,263,1.0,#ai #food #career
64,264,0.0,#art #music #photography
504,91,0.0,#startup #health #travel
1103,380,2.0,#health #ml #fitness
271,91,0.0,#photography #guitar
670,106,1.0,#science #ai #cooking
760,71,0.0,#fitness
551,91,1.0,#ai #education #python
756,356,2.0,#ai #music
996,223,1.0,#startup #travel #food
156,49,2.0,#ai #food #guitar
503,769,1.0,#ai
570,654,0.0,#cooking #startup #guitar
896,500,0.0,#photography #art
466,654,3.0,#health #food #gaming
206,564,0.0,#travel #guitar
1009,34,0.0,#health #photography #cooking
971,399,1.0,#photography
1096,355,0.0,#art #coding #health
1061,16,1.0,#photography #fitness
788,613,2.0,#travel #python
458,250,3.0,#startup #guitar #education
103,542,3.0,#python #gaming
112,220,0.0,#food #career
722,138,0.0,#photography #cooking #fitness
975,215,3.0,#career #health
14,158,1.0,#ai #art #food
472,688,1.0,#education #design
755,744,1.0,#health #food
734,106,1.0,#guitar #design
595,413,1.0,#art #ai #startup
980,762,2.0,#photography #ml
488,399,0.0,#startup #fitness
49,701,0.0,#design #coding #education
599,630,2.0,#gaming #music #coding
50,326,0.0,#photography #ai #food
501,328,2.0,#startup #science
609,678,0.0,#ai #food
402,604,1.0,#education #travel #coding
577,535,0.0,#ai #science
143,300,3.0,#python #career #gaming
131,321,1.0,#science #startup #fitness
446,127,1.0,#food #ml #health
957,774,1.0,#health
432,747,2.0,#fitness #food #python
905,201,2.0,#coding
859,800,1.0,#python #gaming
740,758,2.0,#coding
1028,47,3.0,#cooking
252,666,3.0,#guitar #gaming
127,106,0.0,#fitness
772,40,2.0,#music
215,559,0.0,#career #gaming
743,64,0.0,#fitness #coding #education
536,439,1.0,#gaming
855,63,3.0,#travel
290,38,1.0,#music #photography
1165,236,1.0,#coding
267,371,3.0,#art #travel #education
610,161,1.0,#coding #gaming
919,357,0.0,#career #fitness
616,419,3.0,#design
15,319,1.0,#coding #photography
751,767,0.0,#music #education #gaming
230,762,3.0,#health #gaming
647,164,3.0,#cooking
323,701,3.0,#career #cooking
746,152,0.0,#coding #gaming #guitar
1012,661,0.0,#photography #health
817,86,1.0,#ai #startup
478,334,2.0,#art
283,480,2.0,#fitness
536,775,1.0,#food
532,40,0.0,#music #travel
1175,493,1.0,#python #music
106,645,1.0,#career #education
503,452,2.0,#ai
1147,325,1.0,#fitness #ml #gaming
1058,1,3.0,#fitness
562,346,2.0,#coding #music #career
76,90,1.0,#music
945,778,3.0,#career
1149,647,0.0,#fitness #travel
91,224,2.0,#photography #guitar
944,692,0.0,#design #art #photography
529,450,0.0,#design #cooking #travel
725,13,1.0,#ai #art #guitar
772,629,1.0,#science
1123,26,1.0,#python #fitness
736,359,0.0,#cooking #ai #ml
913,408,1.0,#career #photography
584,119,0.0,#photography #cooking
1191,799,2.0,#ml
1155,570,3.0,#cooking #startup
1065,645,0.0,#coding #fitness #music
186,360,3.0,#startup #fitness #coding
372,309,0.0,#coding #science #education
768,545,2.0,#art #career #guitar
417,222,0.0,#travel #science
152,551,0.0,#travel
368,778,0.0,#gaming #startup #coding
302,556,1.0,#coding #education
1066,72,0.0,#science
13,150,1.0,#food #python #music
1036,751,0.0,#health
148,48,0.0,#fitness #art #education
1024,747,0.0,#cooking #food #gaming
487,578,0.0,#coding #python
892,574,1.0,#science #education #career
1108,295,1.0,#python #cooking #food
315,127,1.0,#art #ai #cooking
397,158,0.0,#career #travel
810,518,0.0,#ai #python #cooking
497,364,2.0,#python
114,124,2.0,#fitness #photography #travel
967,648,1.0,#travel #music #startup
363,362,0.0,#education
410,749,3.0,#gaming #career
549,188,3.0,#career #design
210,360,2.0,#art
244,506,0.0,#food #gaming #ml
642,182,0.0,#python
829,205,2.0,#art
666,334,2.0,#health #food #education
207,248,1.0,#ml #coding #education
603,321,2.0,#gaming #career #music
666,155,2.0,#music #guitar #startup
1091,43,1.0,#science #design
280,318,1.0,#science #education #coding
133,313,2.0,#design #travel
822,596,0.0,#health #travel #ml
217,194,1.0,#gaming
924,554,3.0,#python #art #fitness
125,179,1.0,#health #ml
586,536,0.0,#gaming #ai #photography
234,493,1.0,#fitness #coding #startup
498,583,0.0,#education
827,471,0.0,#travel #fitness
48,533,2.0,#ai #music
850,95,1.0,#design #fitness #gaming
387,316,1.0,#health #food
646,706,1.0,#photography #career
563,58,0.0,#guitar #career #coding
434,308,1.0,#guitar #art
331,552,2.0,#career #gaming #startup
639,122,1.0,#health #art
781,90,2.0,#art #coding #photography
67,24,3.0,#cooking #health
461,223,3.0,#design #music
511,472,1.0,#python
470,418,2.0,#science
90,498,1.0,#music
378,168,0.0,#science #cooking #health
922,473,1.0,#guitar #food
652,281,2.0,#cooking #ai
522,319,0.0,#gaming
344,262,1.0,#design #cooking
1195,270,1.0,#health
820,111,0.0,#education #fitness #music
151,718,1.0,#food
895,735,0.0,#health #startup #gaming
565,506,2.0,#cooking
856,676,0.0,#food #travel
1193,507,1.0,#gaming #photography #fitness
353,476,0.0,#science #education #food
462,404,0.0,#design #food
938,575,1.0,#art #fitness #python
83,22,2.0,#career
270,322,0.0,#education
259,624,0.0,#startup #health
217,731,2.0,#science #ml #art
949,247,1.0,#design #music #coding
762,699,0.0,#design #gaming
57,614,0.0,#ml
271,46,2.0,#career
292,354,0.0,#music #career
1168,264,2.0,#gaming #career
409,438,0.0,#python
769,12,0.0,#travel #ai
137,35,0.0,#guitar #photography
944,609,2.0,#guitar
767,16,0.0,#fitness #guitar
249,408,2.0,#startup #ai
449,200,1.0,#career #ml #startup
553,63,2.0,#coding
1024,415,1.0,#career #travel
345,32,0.0,#health #photography
926,506,1.0,#fitness
241,581,1.0,#science #guitar #python
1029,721,1.0,#health #startup #science
61,379,1.0,#photography #design
1193,716,2.0,#ml
652,593,1.0,#ml #education #food
910,13,2.0,#python #food
1055,475,3.0,#cooking #gaming
613,553,1.0,#ml #art
1001,333,0.0,#photography #coding #design
1122,224,1.0,#ai #python #art
609,2,0.0,#gaming
260,455,1.0,#science #ml #startup
343,595,3.0,#design #guitar #startup
798,762,0.0,#food #cooking
735,57,0.0,#travel #python
958,717,1.0,#travel #guitar
33,477,2.0,#fitness #food #travel
1116,490,2.0,#music #design
849,611,0.0,#cooking
874,445,3.0,#cooking
686,41,1.0,#cooking #guitar
866,220,2.0,#art #education #guitar
708,101,1.0,#photography #education #fitness
1027,489,3.0,#ai #fitness #photography
1056,410,0.0,#cooking #science
417,487,1.0,#guitar
1067,614,1.0,#travel #science #guitar
647,22,1.0,#career #python #art
1129,735,0.0,#coding
182,183,0.0,#ml #cooking
729,272,0.0,#music #gaming
174,320,2.0,#education
492,447,2.0,#photography #design
257,166,1.0,#startup
826,259,1.0,#ai #travel
530,783,0.0,#design #art
446,733,0.0,#ml #career #health
858,685,1.0,#ml #music #cooking
259,7,1.0,#python
257,116,0.0,#fitness #ml #career
532,243,1.0,#travel
1121,703,1.0,#photography #fitness
1030,733,3.0,#guitar #education #python
948,80,1.0,#coding #career
154,580,2.0,#photography #python #art
328,565,0.0,#education #startup #career
534,156,0.0,#photography #health
550,285,0.0,#coding #design #health
752,411,1.0,#art
1122,504,0.0,#education
631,23,0.0,#ml
505,649,1.0,#coding
446,352,1.0,#startup #photography #music
808,369,0.0,#design #python
1096,136,2.0,#design
1056,532,0.0,#guitar #science
237,752,0.0,#startup #design #travel
700,91,0.0,#python #startup #food
726,719,2.0,#cooking
988,736,3.0,#ml #education
437,46,1.0,#startup
164,205,2.0,#fitness #science
593,584,0.0,#travel #fitness #design
681,350,1.0,#coding #health #ai
697,770,0.0,#fitness #art #coding
135,419,0.0,#photography #music
772,788,2.0,#education #art #startup
246,662,1.0,#startup #design #coding
315,111,0.0,#fitness #music #art
613,285,0.0,#startup
566,385,1.0,#guitar #education #science
230,128,2.0,#cooking
6,513,0.0,#photography
904,369,2.0,#cooking #travel
471,192,0.0,#cooking
392,175,0.0,#gaming
415,331,0.0,#cooking #startup #science
134,356,0.0,#gaming #career #photography
115,23,0.0,#gaming #startup
13,213,1.0,#career
360,277,2.0,#guitar
890,122,2.0,#fitness #photography #ai
711,434,0.0,#design
284,787,0.0,#cooking
790,568,1.0,#fitness
765,676,1.0,#cooking #fitness #design
867,591,0.0,#art
750,289,0.0,#guitar #startup
702,320,0.0,#food
25,197,1.0,#health
186,450,0.0,#gaming
713,184,0.0,#design
97,70,1.0,#design
886,10,2.0,#music #cooking #ai
102,437,0.0,#science #fitness
335,766,0.0,#ai #coding
559,413,0.0,#coding #health
1188,445,2.0,#education #ml
1115,337,1.0,#travel #art #education
1166,497,0.0,#science
725,553,2.0,#ai #health #fitness
451,628,0.0,#ml #science #coding
1082,462,1.0,#health #ai
404,303,2.0,#design #music #python
141,683,1.0,#travel #food
87,771,0.0,#career
65,200,1.0,#education
911,548,0.0,#coding #guitar #art
555,397,1.0,#fitness #photography
1099,773,0.0,#startup
607,531,2.0,#cooking
254,628,0.0,#ai #food #gaming
1070,140,2.0,#art #ai
1031,228,2.0,#gaming
488,166,1.0,#health #education
360,367,0.0,#fitness #design
230,716,2.0,#art #cooking #python
161,742,1.0,#ai
609,496,1.0,#ai #art
894,428,3.0,#education #food
484,676,1.0,#photography #ml #food
903,709,3.0,#music
707,138,0.0,#music #ai
508,409,1.0,#guitar
558,10,1.0,#career #fitness #health
731,658,3.0,#food #science
1033,251,0.0,#ml
1196,122,0.0,#fitness #ml
424,41,0.0,#fitness
1035,56,3.0,#cooking #health
674,38,2.0,#ai #python #fitness
270,34,2.0,#fitness #ai #gaming
899,405,0.0,#music #ai #science
758,760,0.0,#ml #startup #education
793,141,0.0,#science
604,437,2.0,#guitar #education
953,309,1.0,#startup #music #cooking
60,793,2.0,#health #photography
978,310,1.0,#startup
368,15,1.0,#photography
409,258,1.0,#food
386,536,1.0,#photography #startup #gaming
964,682,2.0,#design
592,614,2.0,#fitness #ml #guitar
490,315,3.0,#photography
1036,755,0.0,#ai #career
1197,119,2.0,#startup #art
97,36,2.0,#cooking
1049,787,2.0,#photography #fitness
1054,232,1.0,#guitar
950,800,0.0,#cooking #career
166,311,1.0,#ml
208,178,1.0,#fitness #music #education
75,182,1.0,#ai #cooking #health
619,372,0.0,#education #fitness #travel
916,399,0.0,#food #coding
43,285,0.0,#coding
634,425,2.0,#travel
990,518,1.0,#gaming #music
465,565,3.0,#science #fitness
220,131,1.0,#fitness #art #ai
51,210,3.0,#cooking #art
584,632,1.0,#science
14,255,0.0,#science #design
493,780,1.0,#ai #photography #travel
167,427,0.0,#science #gaming
654,592,0.0,#photography #ai #health
519,185,0.0,#startup #ai #travel
965,280,1.0,#fitness #ai
535,515,2.0,#ml #guitar
615,397,3.0,#photography #startup
1083,552,0.0,#health
865,766,2.0,#ai
538,353,0.0,#photography #health
615,277,0.0,#ml #education #guitar
662,429,0.0,#food #science
255,577,2.0,#ai #fitness
803,124,0.0,#ai #guitar #fitness
129,664,1.0,#fitness #ai
975,50,2.0,#travel #food
22,222,2.0,#design #cooking #food
363,483,0.0,#fitness
952,109,1.0,#music
433,464,0.0,#gaming #coding #health
973,27,1.0,#python #fitness
103,688,1.0,#python #coding #gaming
176,357,2.0,#science #python #health
844,269,1.0,#food
189,405,0.0,#coding #startup
563,629,1.0,#coding
844,299,2.0,#health
206,147,0.0,#art
886,181,0.0,#design
1167,128,2.0,#ml #fitness #photography
507,343,2.0,#education #gaming
848,157,1.0,#education #health
165,539,2.0,#food #ml #coding
450,780,3.0,#education #art
317,14,1.0,#fitness #travel
791,570,3.0,#startup
400,498,3.0,#design #food #fitness
912,651,1.0,#photography #coding #python
76,200,1.0,#cooking #design
894,576,0.0,#ai #fitness #cooking
1134,301,0.0,#fitness
892,443,0.0,#travel #photography #health
840,552,2.0,#career #guitar
268,156,3.0,#fitness #coding
130,210,3.0,#art
620,190,0.0,#startup #gaming
209,119,0.0,#ml
518,785,2.0,#gaming
844,232,1.0,#food #career #science
386,212,0.0,#career #design #music
36,293,0.0,#fitness #coding
7,123,1.0,#ai
902,219,0.0,#coding
